year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2020,9,MQ,Envoy Air,DRT,"Del Rio, TX: Del Rio International",52.00,3.00,1.00,0.00,1.00,0.00,1.00,0.00,0.00,133.00,91.00,0.00,15.00,0.00,27.00
2020,9,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",45.00,2.00,0.27,0.22,0.91,0.00,0.60,0.00,0.00,83.00,4.00,15.00,23.00,0.00,41.00
2020,9,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,9,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",59.00,7.00,1.65,0.00,5.35,0.00,0.00,0.00,0.00,237.00,95.00,0.00,142.00,0.00,0.00
2020,9,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",60.00,7.00,5.55,0.00,0.18,0.00,1.28,1.00,0.00,321.00,199.00,0.00,3.00,0.00,119.00
2020,9,MQ,Envoy Air,EWR,"Newark, NJ: Newark Liberty International",21.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,65.00,65.00,0.00,0.00,0.00,0.00
2020,9,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",49.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,30.00,30.00,0.00,0.00,0.00,0.00
2020,9,MQ,Envoy Air,FAY,"Fayetteville, NC: Fayetteville Regional/Grannis Field",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,9,MQ,Envoy Air,FNT,"Flint, MI: Bishop International",42.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,28.00,0.00,0.00
2020,9,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",64.00,3.00,1.00,0.00,2.00,0.00,0.00,0.00,0.00,145.00,102.00,0.00,43.00,0.00,0.00
2020,9,MQ,Envoy Air,FSM,"Fort Smith, AR: Fort Smith Regional",38.00,6.00,0.48,0.03,2.92,0.00,2.57,0.00,0.00,317.00,12.00,5.00,57.00,0.00,243.00
2020,9,MQ,Envoy Air,FWA,"Fort Wayne, IN: Fort Wayne International",17.00,1.00,0.00,0.35,0.45,0.00,0.19,0.00,0.00,31.00,0.00,11.00,14.00,0.00,6.00
2020,9,MQ,Envoy Air,GCK,"Garden City, KS: Garden City Regional",60.00,3.00,1.00,1.00,0.42,0.00,0.58,1.00,0.00,248.00,38.00,73.00,57.00,0.00,80.00
2020,9,MQ,Envoy Air,GGG,"Longview, TX: East Texas Regional",52.00,5.00,2.65,0.00,1.06,0.00,1.29,0.00,0.00,323.00,108.00,0.00,20.00,0.00,195.00
2020,9,MQ,Envoy Air,GJT,"Grand Junction, CO: Grand Junction Regional",81.00,5.00,1.00,0.00,3.35,0.00,0.65,1.00,0.00,134.00,18.00,0.00,101.00,0.00,15.00
2020,9,MQ,Envoy Air,GNV,"Gainesville, FL: Gainesville Regional",15.00,4.00,1.00,0.00,3.00,0.00,0.00,0.00,0.00,165.00,87.00,0.00,78.00,0.00,0.00
2020,9,MQ,Envoy Air,GRB,"Green Bay, WI: Green Bay Austin Straubel International",65.00,6.00,3.48,0.00,2.52,0.00,0.00,0.00,0.00,221.00,146.00,0.00,75.00,0.00,0.00
2020,9,MQ,Envoy Air,GRI,"Grand Island, NE: Central Nebraska Regional",56.00,6.00,2.03,0.00,1.93,0.00,2.03,0.00,0.00,158.00,41.00,0.00,40.00,0.00,77.00
2020,9,MQ,Envoy Air,GRK,"Killeen, TX: Robert Gray AAF",140.00,27.00,10.36,3.04,9.23,0.00,4.36,1.00,2.00,1785.00,414.00,586.00,337.00,0.00,448.00
2020,9,MQ,Envoy Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",101.00,7.00,2.00,0.00,4.94,0.00,0.06,0.00,0.00,161.00,67.00,0.00,93.00,0.00,1.00
2020,9,MQ,Envoy Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",122.00,11.00,3.27,0.35,5.15,0.00,2.23,1.00,0.00,375.00,140.00,7.00,109.00,0.00,119.00
2020,9,MQ,Envoy Air,GSP,"Greer, SC: Greenville-Spartanburg International",97.00,8.00,2.50,0.00,5.50,0.00,0.00,0.00,0.00,188.00,74.00,0.00,114.00,0.00,0.00
2020,9,MQ,Envoy Air,HHH,"Hilton Head, SC: Hilton Head Airport",6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,9,MQ,Envoy Air,HOU,"Houston, TX: William P Hobby",64.00,9.00,1.44,0.00,7.42,0.00,0.13,0.00,0.00,344.00,63.00,0.00,279.00,0.00,2.00
2020,9,MQ,Envoy Air,HRL,"Harlingen/San Benito, TX: Valley International",8.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,56.00,56.00,0.00,0.00,0.00,0.00
2020,9,MQ,Envoy Air,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",63.00,7.00,1.41,0.28,3.65,0.00,1.66,1.00,0.00,331.00,34.00,45.00,155.00,0.00,97.00
2020,9,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",33.00,6.00,0.36,0.75,4.05,0.00,0.83,0.00,0.00,274.00,16.00,46.00,170.00,0.00,42.00
2020,9,MQ,Envoy Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",86.00,8.00,2.10,1.09,4.69,0.00,0.13,0.00,0.00,283.00,43.00,77.00,154.00,0.00,9.00
2020,9,MQ,Envoy Air,ILM,"Wilmington, NC: Wilmington International",60.00,10.00,2.17,0.06,6.22,0.00,1.55,0.00,0.00,577.00,63.00,9.00,239.00,0.00,266.00
2020,9,MQ,Envoy Air,IND,"Indianapolis, IN: Indianapolis International",5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,9,MQ,Envoy Air,IPT,"Williamsport, PA: Williamsport Regional",38.00,3.00,1.00,0.00,1.94,0.00,0.06,0.00,0.00,941.00,909.00,0.00,31.00,0.00,1.00
2020,9,MQ,Envoy Air,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",83.00,6.00,1.00,1.01,2.35,0.00,1.64,1.00,0.00,251.00,61.00,49.00,87.00,0.00,54.00
2020,9,MQ,Envoy Air,JAX,"Jacksonville, FL: Jacksonville International",1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,9,MQ,Envoy Air,LAN,"Lansing, MI: Capital Region International",52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,9,MQ,Envoy Air,LAW,"Lawton/Fort Sill, OK: Lawton-Fort Sill Regional",14.00,2.00,0.00,0.91,0.82,0.00,0.27,1.00,0.00,118.00,0.00,94.00,20.00,0.00,4.00
2020,9,MQ,Envoy Air,LBB,"Lubbock, TX: Lubbock Preston Smith International",60.00,4.00,2.31,0.00,0.85,0.00,0.84,0.00,0.00,117.00,48.00,0.00,22.00,0.00,47.00
2020,9,MQ,Envoy Air,LCH,"Lake Charles, LA: Lake Charles Regional",69.00,6.00,3.11,1.00,1.89,0.00,0.00,16.00,0.00,204.00,107.00,55.00,42.00,0.00,0.00
2020,9,MQ,Envoy Air,LEX,"Lexington, KY: Blue Grass",106.00,13.00,1.86,0.00,9.71,0.00,1.43,0.00,0.00,398.00,92.00,0.00,220.00,0.00,86.00
2020,9,MQ,Envoy Air,LFT,"Lafayette, LA: Lafayette Regional Paul Fournet Field",45.00,4.00,0.33,0.45,3.21,0.00,0.00,0.00,0.00,265.00,12.00,74.00,179.00,0.00,0.00
2020,9,MQ,Envoy Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",143.00,16.00,4.15,3.10,6.39,0.00,2.36,0.00,0.00,1001.00,152.00,289.00,256.00,0.00,304.00
2020,9,MQ,Envoy Air,LRD,"Laredo, TX: Laredo International",59.00,5.00,1.47,0.00,3.53,0.00,0.00,1.00,0.00,180.00,101.00,0.00,79.00,0.00,0.00
2020,9,MQ,Envoy Air,LSE,"La Crosse, WI: La Crosse Regional",68.00,1.00,0.00,0.40,0.37,0.00,0.23,0.00,0.00,30.00,0.00,12.00,11.00,0.00,7.00
2020,9,MQ,Envoy Air,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",25.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,16.00,0.00,0.00
2020,9,MQ,Envoy Air,MCI,"Kansas City, MO: Kansas City International",144.00,12.00,3.64,0.77,3.78,0.00,3.82,0.00,0.00,592.00,185.00,50.00,90.00,0.00,267.00
2020,9,MQ,Envoy Air,MDT,"Harrisburg, PA: Harrisburg International",83.00,7.00,0.00,0.08,6.13,0.00,0.80,0.00,0.00,233.00,0.00,10.00,122.00,0.00,101.00
2020,9,MQ,Envoy Air,MEM,"Memphis, TN: Memphis International",54.00,3.00,0.00,0.71,1.29,0.00,1.00,0.00,0.00,66.00,0.00,19.00,31.00,0.00,16.00
2020,9,MQ,Envoy Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",86.00,17.00,4.46,0.02,10.88,0.00,1.64,1.00,0.00,608.00,126.00,1.00,352.00,0.00,129.00
2020,9,MQ,Envoy Air,MGM,"Montgomery, AL: Montgomery Regional",38.00,5.00,1.00,0.47,0.99,0.00,2.54,0.00,0.00,425.00,29.00,91.00,85.00,0.00,220.00
2020,9,MQ,Envoy Air,MHK,"Manhattan/Ft. Riley, KS: Manhattan Regional",55.00,2.00,0.00,0.00,1.11,0.00,0.89,0.00,0.00,40.00,0.00,0.00,23.00,0.00,17.00
2020,9,MQ,Envoy Air,MIA,"Miami, FL: Miami International",183.00,13.00,6.61,0.00,6.39,0.00,0.00,0.00,0.00,414.00,247.00,0.00,167.00,0.00,0.00
2020,9,MQ,Envoy Air,MLI,"Moline, IL: Quad City International",72.00,6.00,1.71,0.49,3.80,0.00,0.00,0.00,0.00,186.00,60.00,29.00,97.00,0.00,0.00
2020,9,MQ,Envoy Air,MLU,"Monroe, LA: Monroe Regional",59.00,10.00,3.53,0.61,2.63,0.00,3.22,0.00,0.00,635.00,188.00,128.00,57.00,0.00,262.00
2020,9,MQ,Envoy Air,MOB,"Mobile, AL: Mobile Regional",50.00,6.00,1.14,0.00,2.67,0.00,2.19,5.00,1.00,298.00,127.00,0.00,71.00,0.00,100.00
2020,9,MQ,Envoy Air,MQT,"Marquette, MI: Sawyer International",33.00,3.00,1.67,0.00,0.33,0.00,1.00,0.00,0.00,56.00,33.00,0.00,5.00,0.00,18.00
2020,9,MQ,Envoy Air,MRY,"Monterey, CA: Monterey Regional",30.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,58.00,0.00,0.00,58.00,0.00,0.00
2020,9,MQ,Envoy Air,MSN,"Madison, WI: Dane County Regional-Truax Field",22.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,9,MQ,Envoy Air,MSO,"Missoula, MT: Missoula International",58.00,4.00,0.78,0.00,3.00,0.00,0.22,0.00,0.00,98.00,21.00,0.00,71.00,0.00,6.00
2020,9,MQ,Envoy Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",53.00,1.00,0.50,0.00,0.50,0.00,0.00,0.00,0.00,18.00,9.00,0.00,9.00,0.00,0.00
2020,9,MQ,Envoy Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",22.00,3.00,0.65,0.00,1.85,0.00,0.50,0.00,0.00,53.00,11.00,0.00,33.00,0.00,9.00
2020,9,MQ,Envoy Air,OKC,"Oklahoma City, OK: Will Rogers World",76.00,7.00,0.00,0.58,3.65,0.00,2.77,2.00,0.00,325.00,0.00,13.00,196.00,0.00,116.00
2020,9,MQ,Envoy Air,OMA,"Omaha, NE: Eppley Airfield",69.00,7.00,1.76,0.83,3.57,0.00,0.84,1.00,0.00,284.00,106.00,63.00,99.00,0.00,16.00
2020,9,MQ,Envoy Air,ORD,"Chicago, IL: Chicago O'Hare International",2529.00,132.00,43.81,6.30,64.45,0.29,17.15,2.00,2.00,9500.00,5523.00,481.00,2349.00,8.00,1139.00
2020,9,MQ,Envoy Air,ORF,"Norfolk, VA: Norfolk International",66.00,3.00,2.01,0.00,0.13,0.00,0.85,0.00,0.00,253.00,170.00,0.00,12.00,0.00,71.00
2020,9,MQ,Envoy Air,PIA,"Peoria, IL: General Downing - Peoria International",100.00,8.00,1.91,0.09,5.82,0.00,0.18,0.00,0.00,256.00,82.00,4.00,165.00,0.00,5.00
2020,9,MQ,Envoy Air,PIT,"Pittsburgh, PA: Pittsburgh International",10.00,2.00,0.78,0.00,0.66,0.00,0.56,0.00,0.00,154.00,101.00,0.00,39.00,0.00,14.00
2020,9,MQ,Envoy Air,PNS,"Pensacola, FL: Pensacola International",22.00,4.00,2.00,0.65,0.05,0.00,1.29,0.00,0.00,201.00,133.00,32.00,1.00,0.00,35.00
2020,9,MQ,Envoy Air,PVD,"Providence, RI: Theodore Francis Green State",38.00,1.00,0.00,0.00,1.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,18.00,0.00,0.00
2020,9,MQ,Envoy Air,PWM,"Portland, ME: Portland International Jetport",46.00,2.00,0.06,0.00,1.94,0.00,0.00,0.00,0.00,51.00,2.00,0.00,49.00,0.00,0.00
2020,9,MQ,Envoy Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,9,MQ,Envoy Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",22.00,3.00,1.22,0.00,1.78,0.00,0.00,0.00,0.00,134.00,91.00,0.00,43.00,0.00,0.00
2020,9,MQ,Envoy Air,ROC,"Rochester, NY: Greater Rochester International",67.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,9,MQ,Envoy Air,RST,"Rochester, MN: Rochester International",50.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,59.00,59.00,0.00,0.00,0.00,0.00
2020,9,MQ,Envoy Air,SAT,"San Antonio, TX: San Antonio International",3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,9,MQ,Envoy Air,SAV,"Savannah, GA: Savannah/Hilton Head International",9.00,1.00,0.79,0.00,0.21,0.00,0.00,0.00,0.00,28.00,22.00,0.00,6.00,0.00,0.00
2020,9,MQ,Envoy Air,SBA,"Santa Barbara, CA: Santa Barbara Municipal",58.00,7.00,1.97,1.11,3.19,0.00,0.73,0.00,0.00,270.00,59.00,56.00,108.00,0.00,47.00
2020,9,MQ,Envoy Air,SBP,"San Luis Obispo, CA: San Luis County Regional",30.00,2.00,0.54,0.00,1.46,0.00,0.00,0.00,0.00,59.00,19.00,0.00,40.00,0.00,0.00
2020,9,MQ,Envoy Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,9,MQ,Envoy Air,SGF,"Springfield, MO: Springfield-Branson National",313.00,33.00,13.21,2.57,11.24,0.00,5.98,1.00,0.00,1591.00,433.00,208.00,298.00,0.00,652.00
2020,9,MQ,Envoy Air,SHV,"Shreveport, LA: Shreveport Regional",116.00,11.00,3.42,1.21,2.77,0.00,3.59,1.00,1.00,455.00,84.00,28.00,145.00,0.00,198.00
2020,9,MQ,Envoy Air,SJT,"San Angelo, TX: San Angelo Regional/Mathis Field",86.00,10.00,3.92,0.00,6.08,0.00,0.00,1.00,0.00,328.00,163.00,0.00,165.00,0.00,0.00
2020,9,MQ,Envoy Air,SLC,"Salt Lake City, UT: Salt Lake City International",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,9,MQ,Envoy Air,SPI,"Springfield, IL: Abraham Lincoln Capital",60.00,5.00,0.80,2.08,0.48,0.00,1.63,0.00,0.00,262.00,16.00,147.00,18.00,0.00,81.00
2020,9,MQ,Envoy Air,SPS,"Wichita Falls, TX: Sheppard AFB/Wichita Falls Municipal",52.00,5.00,1.00,1.85,1.32,0.00,0.83,0.00,0.00,1220.00,37.00,807.00,130.00,0.00,246.00
2020,9,MQ,Envoy Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",22.00,4.00,0.91,0.00,3.09,0.00,0.00,0.00,0.00,148.00,40.00,0.00,108.00,0.00,0.00
2020,9,MQ,Envoy Air,STL,"St. Louis, MO: St Louis Lambert International",77.00,3.00,1.89,0.00,0.50,0.00,0.61,0.00,0.00,118.00,73.00,0.00,20.00,0.00,25.00
2020,9,MQ,Envoy Air,STS,"Santa Rosa, CA: Charles M. Schulz - Sonoma County",26.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,9,MQ,Envoy Air,SUX,"Sioux City, IA: Sioux Gateway Brig Gen Bud Day Field",34.00,1.00,0.27,0.00,0.00,0.00,0.73,0.00,0.00,91.00,25.00,0.00,0.00,0.00,66.00
2020,9,MQ,Envoy Air,SWO,"Stillwater, OK: Stillwater Regional",52.00,5.00,3.00,0.00,1.11,0.00,0.89,1.00,0.00,146.00,74.00,0.00,47.00,0.00,25.00
2020,9,MQ,Envoy Air,SYR,"Syracuse, NY: Syracuse Hancock International",72.00,10.00,3.84,0.00,4.49,0.00,1.68,0.00,0.00,306.00,160.00,0.00,93.00,0.00,53.00
2020,9,MQ,Envoy Air,TLH,"Tallahassee, FL: Tallahassee International",16.00,3.00,0.00,0.80,1.35,0.00,0.85,0.00,0.00,111.00,0.00,33.00,33.00,0.00,45.00
2020,9,MQ,Envoy Air,TOL,"Toledo, OH: Toledo Express",4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,9,MQ,Envoy Air,TUL,"Tulsa, OK: Tulsa International",50.00,5.00,1.85,0.67,2.48,0.00,0.00,0.00,0.00,140.00,49.00,12.00,79.00,0.00,0.00
2020,9,MQ,Envoy Air,TUS,"Tucson, AZ: Tucson International",22.00,2.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,86.00,49.00,0.00,37.00,0.00,0.00
2020,9,MQ,Envoy Air,TVC,"Traverse City, MI: Cherry Capital",126.00,9.00,1.25,0.42,6.46,0.00,0.87,0.00,0.00,180.00,37.00,8.00,122.00,0.00,13.00
2020,9,MQ,Envoy Air,TXK,"Texarkana, AR: Texarkana Regional-Webb Field",60.00,8.00,1.23,1.88,3.29,0.00,1.59,0.00,1.00,520.00,42.00,271.00,116.00,0.00,91.00
2020,9,MQ,Envoy Air,TYR,"Tyler, TX: Tyler Pounds Regional",60.00,9.00,2.58,3.31,2.57,0.00,0.54,3.00,0.00,592.00,77.00,393.00,96.00,0.00,26.00
2020,9,MQ,Envoy Air,TYS,"Knoxville, TN: McGhee Tyson",74.00,2.00,0.68,1.10,0.22,0.00,0.00,0.00,0.00,235.00,19.00,171.00,45.00,0.00,0.00
2020,9,MQ,Envoy Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",19.00,4.00,1.42,1.58,0.58,0.00,0.41,0.00,0.00,167.00,28.00,90.00,40.00,0.00,9.00
2020,9,MQ,Envoy Air,XNA,"Fayetteville, AR: Northwest Arkansas Regional",209.00,19.00,6.72,0.00,7.84,0.00,4.43,1.00,0.00,593.00,186.00,0.00,225.00,0.00,182.00
2020,9,NK,Spirit Air Lines,ACY,"Atlantic City, NJ: Atlantic City International",65.00,2.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,68.00,0.00,68.00,0.00,0.00,0.00
2020,9,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",456.00,35.00,7.46,2.76,16.68,1.00,7.10,0.00,0.00,2123.00,498.00,117.00,980.00,28.00,500.00
2020,9,NK,Spirit Air Lines,AUS,"Austin, TX: Austin - Bergstrom International",83.00,5.00,2.00,0.00,2.08,0.93,0.00,0.00,0.00,192.00,73.00,0.00,82.00,37.00,0.00
2020,9,NK,Spirit Air Lines,BDL,"Hartford, CT: Bradley International",49.00,4.00,2.97,0.00,1.03,0.00,0.00,0.00,0.00,183.00,160.00,0.00,23.00,0.00,0.00
2020,9,NK,Spirit Air Lines,BNA,"Nashville, TN: Nashville International",68.00,10.00,0.97,1.00,7.28,0.69,0.06,0.00,0.00,277.00,65.00,55.00,138.00,18.00,1.00
2020,9,NK,Spirit Air Lines,BOS,"Boston, MA: Logan International",119.00,7.00,3.18,0.00,2.29,0.00,1.52,0.00,1.00,729.00,454.00,0.00,111.00,0.00,164.00
2020,9,NK,Spirit Air Lines,BUR,"Burbank, CA: Bob Hope",16.00,1.00,0.00,0.00,0.06,0.94,0.00,0.00,0.00,17.00,0.00,0.00,1.00,16.00,0.00
2020,9,NK,Spirit Air Lines,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",211.00,27.00,6.83,2.84,12.39,0.00,4.93,0.00,0.00,1327.00,411.00,72.00,476.00,0.00,368.00
2020,9,NK,Spirit Air Lines,CAK,"Akron, OH: Akron-Canton Regional",8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,9,NK,Spirit Air Lines,CLE,"Cleveland, OH: Cleveland-Hopkins International",180.00,21.00,6.02,0.71,12.31,0.00,1.96,0.00,0.00,670.00,163.00,32.00,376.00,0.00,99.00
2020,9,NK,Spirit Air Lines,CLT,"Charlotte, NC: Charlotte Douglas International",25.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,0.00,113.00,0.00,113.00,0.00,0.00,0.00
2020,9,NK,Spirit Air Lines,CMH,"Columbus, OH: John Glenn Columbus International",55.00,5.00,2.94,0.00,2.06,0.00,0.00,0.00,1.00,217.00,174.00,0.00,43.00,0.00,0.00
2020,9,NK,Spirit Air Lines,CRW,"Charleston/Dunbar, WV: Yeager",4.00,1.00,0.97,0.00,0.03,0.00,0.00,0.00,0.00,36.00,35.00,0.00,1.00,0.00,0.00
2020,9,NK,Spirit Air Lines,DEN,"Denver, CO: Denver International",172.00,15.00,4.91,0.00,8.21,0.00,1.88,0.00,1.00,904.00,390.00,0.00,440.00,0.00,74.00
2020,9,NK,Spirit Air Lines,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",348.00,32.00,7.63,0.77,16.82,1.00,5.78,0.00,2.00,1615.00,304.00,71.00,858.00,20.00,362.00
2020,9,NK,Spirit Air Lines,DTW,"Detroit, MI: Detroit Metro Wayne County",363.00,36.00,8.46,4.53,20.88,0.00,2.13,0.00,0.00,1689.00,509.00,219.00,812.00,0.00,149.00
2020,9,NK,Spirit Air Lines,EWR,"Newark, NJ: Newark Liberty International",229.00,18.00,4.71,1.00,8.68,0.77,2.84,0.00,0.00,684.00,230.00,20.00,251.00,53.00,130.00
2020,9,NK,Spirit Air Lines,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",732.00,43.00,13.62,0.82,18.89,1.46,8.20,0.00,2.00,2157.00,586.00,54.00,598.00,64.00,855.00
2020,9,NK,Spirit Air Lines,IAG,"Niagara Falls, NY: Niagara Falls International",13.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2020,9,NK,Spirit Air Lines,IAH,"Houston, TX: George Bush Intercontinental/Houston",283.00,19.00,4.63,1.76,7.72,0.68,4.21,0.00,3.00,999.00,234.00,90.00,193.00,26.00,456.00
2020,9,NK,Spirit Air Lines,IND,"Indianapolis, IN: Indianapolis International",29.00,3.00,1.40,1.00,0.60,0.00,0.00,0.00,0.00,193.00,61.00,116.00,16.00,0.00,0.00
2020,9,NK,Spirit Air Lines,JAX,"Jacksonville, FL: Jacksonville International",15.00,1.00,0.88,0.00,0.12,0.00,0.00,0.00,0.00,26.00,23.00,0.00,3.00,0.00,0.00
2020,9,NK,Spirit Air Lines,LAS,"Las Vegas, NV: McCarran International",780.00,45.00,13.25,1.54,17.60,0.00,12.62,0.00,3.00,2531.00,1356.00,38.00,585.00,0.00,552.00
2020,9,NK,Spirit Air Lines,LAX,"Los Angeles, CA: Los Angeles International",513.00,19.00,5.11,1.00,7.35,0.00,5.54,0.00,0.00,840.00,123.00,17.00,312.00,0.00,388.00
2020,9,NK,Spirit Air Lines,LBE,"Latrobe, PA: Arnold Palmer Regional",16.00,3.00,0.61,1.00,0.39,0.00,1.00,0.00,1.00,183.00,20.00,29.00,13.00,0.00,121.00
2020,9,NK,Spirit Air Lines,LGA,"New York, NY: LaGuardia",107.00,5.00,2.15,0.00,2.85,0.00,0.00,0.00,0.00,261.00,118.00,0.00,143.00,0.00,0.00
2020,9,NK,Spirit Air Lines,MCI,"Kansas City, MO: Kansas City International",57.00,2.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,151.00,0.00,0.00,151.00,0.00,0.00
2020,9,NK,Spirit Air Lines,MCO,"Orlando, FL: Orlando International",610.00,56.00,19.51,1.00,19.56,1.20,14.73,0.00,4.00,3773.00,1804.00,53.00,1038.00,27.00,851.00
2020,9,NK,Spirit Air Lines,MSP,"Minneapolis, MN: Minneapolis-St Paul International",75.00,8.00,2.41,0.00,4.59,0.00,1.00,0.00,0.00,418.00,100.00,0.00,302.00,0.00,16.00
2020,9,NK,Spirit Air Lines,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",111.00,8.00,4.85,0.69,1.73,0.00,0.73,0.00,0.00,214.00,126.00,11.00,61.00,0.00,16.00
2020,9,NK,Spirit Air Lines,MYR,"Myrtle Beach, SC: Myrtle Beach International",251.00,18.00,8.04,0.00,4.11,0.00,5.85,0.00,0.00,1023.00,427.00,0.00,109.00,0.00,487.00
2020,9,NK,Spirit Air Lines,OAK,"Oakland, CA: Metropolitan Oakland International",68.00,6.00,2.80,1.00,1.25,0.00,0.95,0.00,0.00,266.00,207.00,18.00,22.00,0.00,19.00
2020,9,NK,Spirit Air Lines,ORD,"Chicago, IL: Chicago O'Hare International",368.00,23.00,7.02,1.00,12.83,0.71,1.44,0.00,0.00,1129.00,608.00,40.00,331.00,39.00,111.00
2020,9,NK,Spirit Air Lines,PDX,"Portland, OR: Portland International",21.00,1.00,0.56,0.00,0.44,0.00,0.00,0.00,0.00,18.00,10.00,0.00,8.00,0.00,0.00
2020,9,NK,Spirit Air Lines,PHL,"Philadelphia, PA: Philadelphia International",201.00,11.00,3.98,0.00,5.30,0.00,1.72,0.00,0.00,464.00,129.00,0.00,228.00,0.00,107.00
2020,9,NK,Spirit Air Lines,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",30.00,2.00,0.70,0.00,1.30,0.00,0.00,0.00,1.00,65.00,22.00,0.00,43.00,0.00,0.00
2020,9,NK,Spirit Air Lines,PIT,"Pittsburgh, PA: Pittsburgh International",100.00,7.00,1.51,0.00,4.36,0.38,0.75,0.00,0.00,262.00,44.00,0.00,128.00,19.00,71.00
